PLAYER_ID,AGE,GENDER,HOME_COUNTRY,HOME_CITY,DATE_FIRST_VISIT,DATE_LAST_VISIT,TOTAL_NUMBER_OF_VISITS,TOTAL_DURATION_SPENT,AVERAGE_DURATION_PER_VISIT,TOTAL_CHIPS_WON_OR_LOST,AVERAGE_CHIPS_WON_OR_LOST_PER_VISIT,UNIQUE_GAMES_PLAYED,IS_PREMIUM_PLAYER,IS_LOYALTY_CARD_HOLDER,TOTAL_AMOUNT_SPENT_IN_HOTEL,TOTAL_DAYS_SPENT_HOTEL,TOTAL_AMOUNT_SPENT_IN_CASINO_RESTAURANT,NUMBER_OF_RESTAURANT_VISITS,TOTAL_AMOUNT_SPENT_IN_SPA,NUMBER_OF_SPA_VISITS,TOTAL_REVENUE_TO_CASINO,NUMBER_OF_CONCIERGE_VISITS,PREFERRED_GAME_CATEGORY,PREFERRED_GAME_NAME
7973,53,Female,India,Delhi,04-10-2021,12-07-2024,20,88.78,4.439,288,14.4,10,TRUE,TRUE,33072,167,4656.07,74,10850.38,30,48290.45,67,Slot games,Video Slots
7974,79,Male,Singapore,Singapore,08-09-2021,16-07-2024,30,136.64,4.554666667,-3411,-113.7,9,FALSE,TRUE,31177.29,178,7832.4,117,15594.3,51,58014.99,132,Slot games,Video Slots
7975,51,Male,US,Los Angeles,07-10-2021,11-08-2024,18,71.74,3.985555556,-1005,-55.83333333,9,TRUE,FALSE,31394.88,205,4635.95,73,10324.65,39,47360.48,80,Slot games,Video Slots
7976,47,Male,UK,Sheffield,04-10-2021,26-06-2024,34,173.41,5.100294118,-4019,-118.2058824,10,TRUE,TRUE,44261.24,246,7802.86,173,17592.66,65,73675.76,162,Slot games,Video Slots
7977,80,Male,US,Philadelphia,30-10-2021,30-01-2024,10,46.48,4.648,-151,-15.1,6,FALSE,FALSE,14140.51,66,2406.4,37,6360.26,15,23058.17,40,Table games,Roulette
7978,61,Female,UK,Sheffield,05-10-2021,14-08-2024,21,92.68,4.413333333,-619,-29.47619048,10,FALSE,FALSE,16846.52,188,5860.7,104,10371.76,51,33697.98,102,Slot games,Classic Slots
7979,78,Male,India,Mumbai,04-10-2021,14-06-2024,21,87.23,4.153809524,-346,-16.47619048,9,FALSE,FALSE,28246.87,121,5759.52,98,10259.2,49,44611.59,71,Slot games,3D Slots
7980,79,Female,UK,Bristol,02-01-2022,10-07-2024,16,66.29,4.143125,-2976,-186,8,FALSE,FALSE,25887.02,154,3396.67,67,7784.41,45,40044.1,54,Slot games,Classic Slots
7981,63,Male,US,Chicago,22-10-2021,30-06-2024,24,99.59,4.149583333,128,5.333333333,9,FALSE,TRUE,31789.81,181,4897.84,117,13443.54,48,50003.19,132,Slot games,Classic Slots
7982,36,Female,UK,London,12-10-2021,31-07-2024,18,88.64,4.924444444,-1146,-63.66666667,9,FALSE,FALSE,21584.34,150,4292.43,85,7649.78,42,34672.55,71,Slot games,3D Slots
7983,35,Female,India,Jaipur,23-10-2021,30-05-2024,14,77.61,5.543571429,4221,301.5,9,TRUE,FALSE,22256.39,93,2733.55,61,6006.06,31,26775,53,Speciality Number Games,Bingo
7984,79,Female,Singapore,Singapore,28-01-2022,01-08-2024,12,64.63,5.385833333,1228,102.3333333,7,FALSE,TRUE,19255.2,54,2656.81,61,6900.25,29,27584.26,39,Slot games,Video Slots
7985,47,Male,India,Surat,05-11-2021,24-07-2024,15,69.4,4.626666667,-3879,-258.6,7,TRUE,TRUE,16534.04,68,3732.51,75,5694.93,24,29840.48,50,Table games,Poker
7986,71,Female,India,Bangalore,28-09-2021,10-02-2024,22,107.08,4.867272727,-305,-13.86363636,11,TRUE,TRUE,41469.3,174,4975.52,91,10907.49,44,57657.31,84,Speciality Number Games,Wheel of Fortune
7987,61,Male,UK,London,29-10-2021,11-07-2024,24,122.59,5.107916667,-131,-5.458333333,10,FALSE,TRUE,33443.17,159,5229.09,120,14967.12,53,53770.38,125,Table games,Blackjack
7988,65,Female,UK,Liverpool,02-10-2021,01-06-2024,23,109.51,4.761304348,1689,73.43478261,10,TRUE,TRUE,14450.35,110,5522.73,120,14605.96,39,32890.04,119,Speciality Number Games,Keno
7989,73,Female,US,Phoenix,04-11-2021,13-05-2024,14,65.77,4.697857143,-3070,-219.2857143,9,FALSE,TRUE,10003.59,99,3191.56,70,7209.17,33,23474.32,57,Speciality Number Games,Keno
7990,68,Male,Singapore,Singapore,16-01-2022,02-06-2024,16,56.36,3.5225,68,4.25,8,TRUE,FALSE,20307.14,148,4554.84,56,10362.54,26,35156.52,58,Speciality Number Games,Wheel of Fortune
7991,58,Male,US,San Jose,31-12-2021,22-08-2024,18,86.42,4.801111111,-906,-50.33333333,8,FALSE,TRUE,21365.68,123,4149.29,73,10095.88,31,36516.85,63,Slot games,3D Slots
7992,36,Female,UK,Sheffield,28-10-2021,05-08-2024,22,95.76,4.352727273,-747,-33.95454545,9,FALSE,FALSE,27317.3,162,5067.95,91,13831.97,43,46964.22,91,Slot games,Classic Slots
7993,23,Female,UK,Edinburgh,09-09-2021,07-08-2024,19,92.23,4.854210526,2437,128.2631579,9,TRUE,TRUE,23173.38,197,5275.88,77,10979.76,33,36992.02,71,Table games,Blackjack
7994,74,Male,Singapore,Singapore,03-12-2021,20-08-2024,21,87.16,4.15047619,2406,114.5714286,9,FALSE,TRUE,20745.29,92,5161.35,119,11947.47,47,35448.11,92,Speciality Number Games,Keno
7995,55,Female,India,Delhi,18-09-2021,13-07-2024,16,63.11,3.944375,-636,-39.75,7,TRUE,FALSE,18709.29,105,4377.27,84,8972.64,31,32695.2,83,Speciality Number Games,Wheel of Fortune
7996,46,Female,US,Houston,08-09-2021,20-08-2024,12,59.28,4.94,1002,83.5,6,FALSE,FALSE,12709.39,143,2220.38,53,5404.03,22,19331.8,45,Table games,Blackjack
7997,56,Male,Singapore,Singapore,05-10-2021,18-07-2024,22,79.42,3.61,3290,149.5454545,9,TRUE,FALSE,22225.81,78,5914.73,103,10222,43,35072.54,109,Speciality Number Games,Bingo
7998,40,Male,India,Kolkata,30-12-2021,30-06-2024,18,79.04,4.391111111,3765,209.1666667,8,TRUE,TRUE,34034.65,180,5780.72,70,9182.61,45,45232.98,89,Speciality Number Games,Keno
7999,76,Male,Singapore,Singapore,21-09-2021,19-08-2024,20,97.7,4.885,428,21.4,9,FALSE,TRUE,38478.47,165,5234.4,104,9776.82,44,53061.69,79,Table games,Roulette
8000,56,Male,UK,Bristol,10-09-2021,23-08-2024,19,102.05,5.371052632,2264,119.1578947,10,TRUE,TRUE,23606.49,160,4010.02,94,9080.91,33,34433.42,83,Table games,Poker
8001,80,Male,US,Chicago,05-09-2021,19-08-2024,21,87.24,4.154285714,2335,111.1904762,10,FALSE,TRUE,18739.97,124,5227.57,107,11884.67,36,33517.21,81,Speciality Number Games,Wheel of Fortune
8002,70,Female,US,Philadelphia,16-11-2021,07-08-2024,24,111.32,4.638333333,4061,169.2083333,9,TRUE,TRUE,35779.55,186,5464.51,90,11663.49,50,48846.55,115,Slot games,Classic Slots
8003,75,Female,US,Los Angeles,07-09-2021,20-06-2024,19,103.03,5.422631579,-187,-9.842105263,8,FALSE,FALSE,23135.97,102,4878.9,82,9074.38,35,37276.25,67,Slot games,Video Slots
8004,48,Female,US,Chicago,01-12-2021,07-01-2024,19,93.94,4.944210526,-2165,-113.9473684,10,FALSE,TRUE,33136.03,206,5586.54,103,7292.95,46,48180.52,90,Speciality Number Games,Wheel of Fortune
8005,55,Male,India,Kolkata,21-09-2021,31-08-2024,18,74.63,4.146111111,2519,139.9444444,8,TRUE,TRUE,11820.2,109,4274.56,94,8835.21,32,22410.97,79,Speciality Number Games,Keno
8006,71,Male,Singapore,Singapore,11-09-2021,31-08-2024,16,74.86,4.67875,-4065,-254.0625,8,TRUE,FALSE,19884.12,88,3736.59,72,9161.9,29,36847.61,79,Speciality Number Games,Keno
8007,70,Female,India,Surat,04-09-2021,09-08-2024,20,88.27,4.4135,3782,189.1,8,FALSE,FALSE,20326.37,140,4188.98,83,11098.3,45,31831.65,58,Table games,Craps
8008,79,Female,Singapore,Singapore,23-03-2022,22-04-2024,15,64.54,4.302666667,-913,-60.86666667,9,FALSE,FALSE,9541.76,46,3802.92,70,8374.41,32,22632.09,65,Slot games,Classic Slots
8009,64,Female,US,Philadelphia,12-11-2021,05-05-2024,25,113.88,4.5552,2633,105.32,11,FALSE,TRUE,31565.99,173,6266.76,124,14288.14,56,49487.89,111,Speciality Number Games,Keno
8010,61,Male,US,San Antonio,27-01-2022,06-07-2024,10,36.21,3.621,-1800,-180,6,TRUE,FALSE,14041.18,64,3519.58,46,5695.96,21,25056.72,39,Slot games,Video Slots
8011,79,Male,US,Los Angeles,21-12-2021,04-08-2024,23,98.98,4.303478261,2904,126.2608696,9,FALSE,TRUE,15685.32,119,5819.25,135,11866.52,54,30467.09,94,Speciality Number Games,Bingo
8012,43,Female,Singapore,Singapore,25-09-2021,11-08-2024,26,116.43,4.478076923,-769,-29.57692308,9,TRUE,TRUE,29918.33,166,6501.04,108,13929.45,48,51117.82,118,Speciality Number Games,Wheel of Fortune
8013,71,Male,India,Pune,30-10-2021,10-08-2024,21,96.61,4.60047619,-1765,-84.04761905,10,FALSE,TRUE,17410.08,69,5371.79,105,10695.97,35,35242.84,74,Table games,Poker
8014,80,Female,India,Bangalore,18-09-2021,09-08-2024,18,85.02,4.723333333,3075,170.8333333,9,TRUE,TRUE,13363.48,76,4551.44,81,8815.65,29,23655.57,95,Table games,Roulette
8015,23,Female,UK,Bristol,04-09-2021,04-07-2024,18,73.85,4.102777778,-4871,-270.6111111,10,TRUE,FALSE,17924.26,121,4667.84,84,9001.46,30,36464.56,84,Speciality Number Games,Wheel of Fortune
8016,39,Male,UK,Glasgow,25-10-2021,16-08-2024,24,99.57,4.14875,3786,157.75,9,FALSE,FALSE,30315.24,221,5287.3,106,12857.94,38,44674.48,103,Slot games,3D Slots
8017,78,Female,US,San Antonio,09-10-2021,03-06-2024,16,60.06,3.75375,1107,69.1875,8,FALSE,TRUE,9221.2,74,4146.97,51,8352.04,35,20613.21,67,Speciality Number Games,Keno
8018,43,Female,US,San Antonio,11-05-2022,28-08-2024,18,80.75,4.486111111,-2179,-121.0555556,9,FALSE,FALSE,45714.1,247,4545.06,102,10558.67,38,62996.83,78,Table games,Craps
8019,49,Male,India,Jaipur,25-12-2021,10-06-2024,20,91.14,4.557,115,5.75,9,FALSE,FALSE,14234.81,133,5789.06,86,11956.64,41,31865.51,98,Slot games,3D Slots
8020,61,Male,UK,Birmingham,12-09-2021,03-08-2024,25,127.16,5.0864,-14,-0.56,8,FALSE,FALSE,28703.99,173,6144.45,76,11289.15,42,46151.59,120,Slot games,3D Slots
8021,61,Female,UK,Cardiff,28-10-2021,27-07-2024,21,86.58,4.122857143,-3342,-159.1428571,10,FALSE,FALSE,22157.1,134,6416.29,92,6867.14,40,38782.53,123,Speciality Number Games,Keno
8022,52,Female,UK,Leeds,27-10-2021,21-08-2024,17,80.14,4.714117647,3272,192.4705882,8,FALSE,TRUE,25276.3,144,4210.98,77,5623.4,33,31838.68,93,Speciality Number Games,Bingo
8023,58,Male,US,Houston,29-09-2021,11-05-2024,22,85.6,3.890909091,-2041,-92.77272727,10,FALSE,TRUE,26603.28,162,5475.92,101,10389.69,29,44509.89,81,Speciality Number Games,Wheel of Fortune
8024,63,Female,UK,Glasgow,05-11-2021,17-03-2024,16,71.38,4.46125,-606,-37.875,9,TRUE,FALSE,20173.35,136,3809.74,71,7297.29,24,31886.38,76,Table games,Baccarat
8025,27,Female,UK,Cardiff,11-09-2021,31-07-2024,23,98.88,4.299130435,-1599,-69.52173913,10,TRUE,TRUE,40566.56,221,6173.67,99,13687.35,50,62026.58,95,Slot games,Video Slots
8026,53,Male,India,Hyderabad,12-09-2021,16-06-2024,21,98.32,4.681904762,-2215,-105.4761905,11,FALSE,FALSE,20915.94,156,5079.93,87,9381.53,33,37592.4,75,Speciality Number Games,Wheel of Fortune
8027,66,Male,Singapore,Singapore,01-09-2021,07-07-2024,24,113.98,4.749166667,5609,233.7083333,8,TRUE,FALSE,19862.1,105,5857.63,115,12417.48,42,32528.21,119,Table games,Baccarat
8028,77,Male,UK,Leeds,17-10-2021,07-08-2024,23,108.88,4.733913043,-288,-12.52173913,11,FALSE,FALSE,32202.88,285,5335.96,127,11431.29,44,49258.13,120,Slot games,Classic Slots
8029,29,Male,Singapore,Singapore,27-09-2021,25-08-2024,24,99.43,4.142916667,2368,98.66666667,10,FALSE,TRUE,42659.24,247,6865.59,96,13088.92,49,60245.75,120,Table games,Craps
8030,34,Male,Singapore,Singapore,10-09-2021,14-12-2023,20,86.29,4.3145,309,15.45,8,TRUE,TRUE,23806.92,187,5666.77,103,12235.99,38,41400.68,102,Speciality Number Games,Bingo
8031,74,Male,US,San Antonio,01-11-2021,24-07-2024,32,141.72,4.42875,-2371,-74.09375,11,TRUE,FALSE,41345.99,266,7792.8,152,14743.9,73,66253.69,141,Slot games,3D Slots
8032,71,Female,US,San Jose,19-09-2021,13-11-2023,22,93.96,4.270909091,1463,66.5,8,TRUE,TRUE,20087.12,111,4132.64,75,12959.04,48,35715.8,103,Speciality Number Games,Keno
8033,47,Male,Singapore,Singapore,05-01-2022,25-05-2024,20,82.59,4.1295,163,8.15,10,TRUE,TRUE,28779.12,140,3548.48,88,12957.73,41,45122.33,81,Table games,Blackjack
8034,74,Male,US,Dallas,17-10-2021,24-07-2024,25,125.29,5.0116,-5882,-235.28,11,FALSE,FALSE,26824.23,227,7197.7,112,12150.91,54,52054.84,110,Slot games,3D Slots
8035,53,Female,US,Houston,18-10-2021,20-08-2024,19,98.06,5.161052632,-1524,-80.21052632,9,FALSE,FALSE,30248.51,202,5142.58,73,8461.02,34,45376.11,68,Speciality Number Games,Wheel of Fortune
8036,48,Male,Singapore,Singapore,23-09-2021,30-07-2024,25,105.18,4.2072,932,37.28,10,TRUE,TRUE,43756.04,149,7554.92,125,11822.55,47,62201.51,140,Speciality Number Games,Keno
8037,76,Male,India,Pune,09-09-2021,21-07-2024,21,97.38,4.637142857,1926,91.71428571,10,FALSE,TRUE,26519.11,191,6488.46,95,10544.88,46,41626.45,77,Table games,Blackjack
8038,66,Female,India,Hyderabad,16-10-2021,06-08-2024,17,77.62,4.565882353,-1830,-107.6470588,9,FALSE,TRUE,17697.04,162,4478.21,70,7313.15,18,31318.4,84,Speciality Number Games,Wheel of Fortune
8039,66,Female,UK,Edinburgh,05-09-2021,04-07-2024,21,92.61,4.41,-372,-17.71428571,9,TRUE,TRUE,23209.91,111,5257.7,52,10108.77,37,38948.38,100,Slot games,Video Slots
8040,56,Male,US,Los Angeles,12-01-2022,18-08-2024,20,96.55,4.8275,-1514,-75.7,10,FALSE,TRUE,27198.46,168,5635.13,65,8371.12,51,42718.71,103,Slot games,Video Slots
8041,71,Male,US,New York,09-11-2021,04-06-2024,24,110.41,4.600416667,2157,89.875,10,FALSE,FALSE,32353.12,248,6293.02,84,15620.21,48,52109.35,99,Speciality Number Games,Wheel of Fortune
8042,73,Female,Singapore,Singapore,22-09-2021,17-08-2024,14,69.3,4.95,-1858,-132.7142857,10,TRUE,FALSE,19496.28,127,3812.63,72,7017.84,25,32184.75,65,Table games,Craps
8043,80,Male,India,Chennai,23-11-2021,17-06-2024,22,103.91,4.723181818,-643,-29.22727273,8,TRUE,FALSE,29099.44,119,5372.7,118,10874.6,46,45989.74,88,Slot games,3D Slots
8044,58,Female,UK,London,16-09-2021,20-08-2024,18,76.64,4.257777778,-1462,-81.22222222,9,TRUE,TRUE,19755.18,82,4279.45,93,10081.42,27,35578.05,83,Slot games,Video Slots
8045,62,Male,UK,Liverpool,01-09-2021,05-11-2023,16,65.68,4.105,3215,200.9375,8,FALSE,FALSE,20024.22,117,4557.75,69,7806.72,30,29173.69,73,Slot games,Video Slots
8046,69,Male,Singapore,Singapore,01-09-2021,13-05-2024,18,91.19,5.066111111,-1619,-89.94444444,10,TRUE,TRUE,24200.01,95,3759.93,85,6886.86,35,36465.8,79,Speciality Number Games,Bingo
8047,79,Male,Singapore,Singapore,26-09-2021,23-08-2024,30,148.58,4.952666667,808,26.93333333,10,FALSE,FALSE,30521.68,193,7947.09,131,15434.42,54,53095.19,117,Speciality Number Games,Bingo
8048,62,Female,Singapore,Singapore,16-01-2022,26-08-2024,21,99.68,4.746666667,3500,166.6666667,9,FALSE,FALSE,17183.68,158,4493.65,91,11700.41,39,29877.74,76,Slot games,3D Slots
8049,61,Female,UK,Liverpool,30-09-2021,28-05-2024,29,99.81,3.441724138,2228,76.82758621,9,FALSE,FALSE,21623.22,87,8584.13,118,13831.25,63,41810.6,136,Slot games,Video Slots
8050,75,Female,India,Mumbai,20-10-2021,27-07-2024,17,87.31,5.135882353,-327,-19.23529412,10,TRUE,FALSE,13428.24,64,4159.05,80,9113.09,36,27027.38,70,Speciality Number Games,Bingo
8051,44,Male,US,Los Angeles,28-09-2021,21-07-2024,23,97.02,4.21826087,3240,140.8695652,10,TRUE,FALSE,32741.31,125,6108.23,127,13056.89,47,48666.43,130,Speciality Number Games,Wheel of Fortune
8052,67,Male,US,San Antonio,13-09-2021,12-06-2024,17,77.64,4.567058824,-664,-39.05882353,9,FALSE,TRUE,18785.82,111,4551.15,85,8791.55,24,32792.52,56,Speciality Number Games,Wheel of Fortune
8053,68,Male,US,Philadelphia,02-09-2021,18-08-2024,20,105.86,5.293,-3781,-189.05,10,FALSE,TRUE,35708.5,130,5485.79,115,9538.42,39,54513.71,85,Speciality Number Games,Wheel of Fortune
8054,53,Female,UK,Sheffield,24-09-2021,16-08-2024,19,72.82,3.832631579,-1568,-82.52631579,9,TRUE,FALSE,15927.47,120,5425.28,98,9112.48,33,32033.23,94,Table games,Poker
8055,71,Male,India,Bangalore,29-10-2021,03-07-2024,14,53.45,3.817857143,-4228,-302,7,FALSE,TRUE,16877.34,129,3867.74,62,8056.71,25,33029.79,58,Slot games,Classic Slots
8056,69,Male,Singapore,Singapore,17-12-2021,03-08-2024,17,66.05,3.885294118,1595,93.82352941,8,FALSE,TRUE,12552.42,105,4075.65,56,8931.62,31,23964.69,72,Speciality Number Games,Bingo
8057,71,Male,Singapore,Singapore,18-09-2021,29-07-2024,14,83.64,5.974285714,2375,169.6428571,8,FALSE,TRUE,16099.72,98,4502.11,63,6787.17,31,25014,61,Slot games,Video Slots
8058,75,Female,UK,Glasgow,19-11-2021,25-07-2024,26,133.23,5.124230769,1233,47.42307692,10,TRUE,FALSE,39020.57,191,6464.93,132,13515.24,41,57767.74,112,Slot games,3D Slots
8059,64,Female,India,Bangalore,09-09-2021,21-05-2024,24,119.38,4.974166667,-1502,-62.58333333,9,TRUE,FALSE,30558.57,137,5236.08,79,12541.6,36,49838.25,106,Slot games,Video Slots
8060,70,Female,UK,Manchester,24-09-2021,01-08-2024,22,115.3,5.240909091,2418,109.9090909,9,TRUE,FALSE,37322.69,278,6615.9,110,10987.76,45,52508.35,111,Slot games,Classic Slots
8061,69,Male,UK,Cardiff,28-12-2021,10-06-2024,23,106.54,4.632173913,1154,50.17391304,9,FALSE,FALSE,25039.38,181,4443.23,73,10941.84,44,39270.45,115,Slot games,Video Slots
8062,64,Male,US,Houston,03-10-2021,30-07-2024,13,46.33,3.563846154,-873,-67.15384615,9,FALSE,TRUE,25100.67,124,2546.96,55,6459.61,27,34980.24,54,Table games,Baccarat
8063,73,Female,India,Bangalore,24-09-2021,18-07-2024,24,92.04,3.835,2447,101.9583333,10,FALSE,FALSE,45251.19,254,5116.88,101,10316.81,37,58237.88,127,Speciality Number Games,Bingo
8064,61,Female,US,Dallas,21-01-2022,10-08-2024,18,83.56,4.642222222,-349,-19.38888889,9,TRUE,FALSE,20976.53,135,5133.74,86,8049.73,37,34509,84,Table games,Roulette
8065,68,Female,Singapore,Singapore,08-01-2022,27-05-2024,14,62.86,4.49,2531,180.7857143,9,TRUE,TRUE,15900.88,102,3765.76,69,7724.11,36,24859.75,69,Slot games,Video Slots
8066,32,Female,US,Chicago,29-09-2021,25-05-2024,17,69.15,4.067647059,-940,-55.29411765,10,FALSE,TRUE,27906.72,135,4705.71,79,8745.36,28,42297.79,77,Slot games,3D Slots
8067,74,Female,Singapore,Singapore,22-10-2021,17-03-2024,20,101.21,5.0605,311,15.55,9,FALSE,FALSE,18248.02,131,4535.46,88,10174.64,34,32647.12,106,Slot games,Video Slots
8068,71,Female,UK,Birmingham,02-09-2021,19-07-2024,20,87.9,4.395,-2260,-113,9,TRUE,FALSE,40833.76,232,4666.89,102,12039.08,41,59799.73,86,Speciality Number Games,Bingo
8069,71,Female,UK,Bristol,16-09-2021,08-12-2023,19,88.26,4.645263158,-1596,-84,9,TRUE,TRUE,24725.95,180,5262.84,96,8418.07,45,40002.86,92,Speciality Number Games,Bingo
8070,70,Male,UK,Bristol,02-01-2022,25-05-2024,19,86.13,4.533157895,1225,64.47368421,7,TRUE,TRUE,29224.62,250,4815.94,96,9172.36,34,41987.92,101,Slot games,Video Slots
8071,73,Male,US,San Jose,11-09-2021,12-07-2024,21,115.32,5.491428571,-3796,-180.7619048,7,FALSE,TRUE,17299.87,143,4847.58,79,10733.83,39,36677.28,114,Table games,Baccarat
8072,59,Male,UK,Birmingham,19-10-2021,05-03-2024,17,85.79,5.046470588,-3665,-215.5882353,7,FALSE,FALSE,17238.95,123,4531.48,60,8758.05,23,34193.48,81,Speciality Number Games,Wheel of Fortune
8073,49,Male,India,Jaipur,25-10-2021,06-12-2023,28,123.04,4.394285714,-1112,-39.71428571,9,TRUE,TRUE,46489.63,252,6905.15,163,15244.13,64,69750.91,122,Speciality Number Games,Keno
8074,76,Male,India,Ahmedabad,17-06-2022,17-08-2024,27,128.23,4.749259259,3600,133.3333333,11,TRUE,FALSE,24717.75,152,7779.43,109,13039.54,59,41936.72,119,Speciality Number Games,Wheel of Fortune
8075,59,Male,UK,Bristol,10-09-2021,27-08-2024,23,95.17,4.137826087,1227,53.34782609,9,FALSE,FALSE,35806.01,243,6164.71,93,11300.69,59,52044.41,98,Table games,Blackjack
8076,79,Male,Singapore,Singapore,02-05-2022,20-06-2024,13,47.61,3.662307692,2504,192.6153846,7,FALSE,TRUE,16994.62,136,3165.72,49,8229.14,25,25885.48,68,Slot games,Classic Slots
8077,58,Female,Singapore,Singapore,07-10-2021,31-07-2024,15,58.88,3.925333333,4746,316.4,6,TRUE,TRUE,15291.94,91,3847.86,62,6276.95,36,20670.75,46,Slot games,3D Slots
8078,80,Female,Singapore,Singapore,18-09-2021,07-08-2024,26,127.39,4.899615385,-1641,-63.11538462,8,TRUE,TRUE,31977.18,190,6309.59,132,15776.11,52,55703.88,124,Slot games,Video Slots
8079,77,Male,UK,Cardiff,22-09-2021,12-08-2024,19,84.17,4.43,-219,-11.52631579,9,FALSE,TRUE,23885.64,176,3082.56,80,9390.99,26,36578.19,101,Table games,Blackjack
8080,72,Female,UK,Manchester,05-09-2021,25-07-2024,21,96.81,4.61,1959,93.28571429,10,FALSE,TRUE,24768.28,151,6899.35,105,8348.26,50,38056.89,94,Speciality Number Games,Keno
8081,32,Male,UK,London,25-11-2021,18-08-2024,15,59.18,3.945333333,-3468,-231.2,7,TRUE,FALSE,28848.43,225,4783,73,7601.68,26,44701.11,83,Speciality Number Games,Keno
8082,72,Female,US,Houston,08-12-2021,04-05-2024,18,70.83,3.935,1662,92.33333333,9,FALSE,TRUE,24979.1,207,3794.47,96,10175.36,33,37286.93,83,Table games,Poker
8083,52,Male,UK,Sheffield,11-09-2021,02-08-2024,13,56.95,4.380769231,-2305,-177.3076923,6,TRUE,FALSE,9017.79,58,2576.93,63,6235.49,25,20135.21,49,Slot games,Video Slots
8084,69,Female,Singapore,Singapore,17-10-2021,28-07-2024,20,96.22,4.811,-4980,-249,10,FALSE,TRUE,30172.27,188,4359.08,122,9652.99,43,49164.34,104,Speciality Number Games,Bingo
8085,66,Female,India,Ahmedabad,25-10-2021,12-05-2024,13,57.67,4.436153846,1143,87.92307692,5,FALSE,TRUE,14061.52,88,2944.21,64,7002.42,26,22865.15,56,Slot games,Video Slots
8086,36,Male,India,Pune,20-09-2021,02-08-2024,15,56.39,3.759333333,-3211,-214.0666667,8,TRUE,TRUE,35279.02,103,3974.1,63,6390.84,31,48854.96,59,Slot games,Classic Slots
8087,70,Male,India,Jaipur,06-11-2021,07-06-2024,23,100.27,4.359565217,4798,208.6086957,10,TRUE,FALSE,26239.97,146,5345.52,123,11537.85,39,38325.34,74,Speciality Number Games,Keno
8088,55,Male,India,Delhi,21-01-2022,20-08-2024,14,64.86,4.632857143,3072,219.4285714,9,TRUE,FALSE,17996.41,130,4135.87,51,8023.44,34,27083.72,73,Slot games,Video Slots
8089,74,Female,India,Ahmedabad,27-09-2021,23-01-2024,19,81.92,4.311578947,-6011,-316.3684211,11,FALSE,TRUE,20321.05,121,5068,74,10035.9,43,41435.95,86,Speciality Number Games,Bingo
8090,77,Female,Singapore,Singapore,07-09-2021,10-08-2024,14,47.67,3.405,-2944,-210.2857143,8,TRUE,FALSE,20194,95,3757.06,88,6200.74,40,33095.8,51,Speciality Number Games,Wheel of Fortune
8091,55,Female,US,San Diego,06-09-2021,17-07-2024,23,110.22,4.792173913,1245,54.13043478,9,TRUE,TRUE,40726.94,245,6178.72,113,9885.31,43,55545.97,91,Slot games,Classic Slots
8092,74,Female,Singapore,Singapore,18-09-2021,19-08-2024,11,45.7,4.154545455,-1028,-93.45454545,7,TRUE,TRUE,18973.4,86,1936.67,60,6390.8,24,28328.87,33,Table games,Poker
8093,34,Female,India,Kolkata,07-12-2021,20-06-2024,20,85.09,4.2545,-3131,-156.55,9,FALSE,FALSE,36580.47,252,4760.94,78,8727.34,35,53199.75,89,Slot games,Classic Slots
8094,75,Female,Singapore,Singapore,19-09-2021,29-07-2024,18,82.47,4.581666667,1736,96.44444444,11,TRUE,TRUE,22036.79,165,4880.65,88,9386.47,33,34567.91,89,Speciality Number Games,Keno
8095,57,Male,UK,Glasgow,30-12-2021,20-07-2024,18,81.82,4.545555556,-87,-4.833333333,9,TRUE,FALSE,18400.22,123,4264.08,97,11093.05,34,33844.35,80,Slot games,3D Slots
8096,56,Female,Singapore,Singapore,18-10-2021,14-07-2024,26,123.72,4.758461538,-457,-17.57692308,10,FALSE,FALSE,24932.51,142,7134.55,123,11832.97,50,44357.03,106,Table games,Blackjack
8097,79,Male,UK,Edinburgh,28-11-2021,05-03-2024,18,83.26,4.625555556,514,28.55555556,9,FALSE,TRUE,34632.35,173,5511.29,80,8452.16,34,48081.8,88,Table games,Roulette
8098,79,Male,UK,Birmingham,25-01-2022,16-08-2024,28,118.35,4.226785714,-3848,-137.4285714,10,FALSE,FALSE,41031.36,238,7534.99,85,17309.11,56,69723.46,139,Table games,Blackjack
8099,77,Female,India,Mumbai,04-09-2021,27-07-2024,19,83.46,4.392631579,4873,256.4736842,10,FALSE,TRUE,31717.84,161,4573.84,92,8645,26,40063.68,83,Speciality Number Games,Wheel of Fortune
8100,73,Female,Singapore,Singapore,04-10-2021,26-07-2024,23,95.75,4.163043478,3768,163.826087,9,FALSE,TRUE,27337.62,185,6807.55,101,14390.26,50,44767.43,110,Speciality Number Games,Keno
