hotel,room_type,market_segment,deposit_type,meal,distribution_channel,customer_type,arrival_date,adr,room_limit,total_rns
Resort Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient.Party,2023-06-29 00:00:00,112.22,150.0,2
Resort Hotel,A,Direct,No Deposit,BB,TA/TO,Group,2023-06-29 00:00:00,82.0,150.0,1
Resort Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient.Party,2023-06-29 00:00:00,81.2,150.0,3
Resort Hotel,A,Online TA,No Deposit,BB,TA/TO,Group,2023-06-29 00:00:00,108.24,150.0,1
Resort Hotel,A,Direct,No Deposit,BB,Direct,Transient,2023-06-29 00:00:00,119.8,150.0,5
Resort Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2023-06-29 00:00:00,118.36666666666667,150.0,3
Resort Hotel,A,Offline TA/TO,No Deposit,Undefined,TA/TO,Contract,2023-06-29 00:00:00,123.325,150.0,2
Resort Hotel,A,Direct,No Deposit,HB,Direct,Transient,2023-06-29 00:00:00,128.47,150.0,4
Resort Hotel,D,Direct,No Deposit,BB,TA/TO,Transient,2023-06-29 00:00:00,92.0,75.0,1
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Group,2023-06-29 00:00:00,104.15,75.0,2
Resort Hotel,D,Direct,No Deposit,Undefined,Direct,Transient,2023-06-29 00:00:00,161.0,75.0,1
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Contract,2023-06-29 00:00:00,93.5,75.0,11
Resort Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2023-06-29 00:00:00,102.55,75.0,1
Resort Hotel,D,Groups,No Deposit,HB,TA/TO,Transient.Party,2023-06-29 00:00:00,105.84,75.0,25
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Contract,2023-06-29 00:00:00,115.51,75.0,1
Resort Hotel,D,Direct,No Deposit,BB,Direct,Transient,2023-06-29 00:00:00,118.72666666666667,75.0,3
Resort Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient,2023-06-29 00:00:00,91.58,75.0,3
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2023-06-29 00:00:00,122.85000000000001,75.0,3
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-06-29 00:00:00,97.28833333333334,75.0,6
Resort Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient.Party,2023-06-29 00:00:00,159.18,60.0,2
Resort Hotel,E,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2023-06-29 00:00:00,154.04999999999998,60.0,3
Resort Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient,2023-06-29 00:00:00,128.0,60.0,1
Resort Hotel,E,Direct,No Deposit,BB,Direct,Transient,2023-06-29 00:00:00,147.0,60.0,3
Resort Hotel,E,Direct,No Deposit,Undefined,TA/TO,Group,2023-06-29 00:00:00,151.56,60.0,1
Resort Hotel,E,Online TA,No Deposit,FB,TA/TO,Transient,2023-06-29 00:00:00,189.33,60.0,1
Resort Hotel,E,Online TA,No Deposit,BB,TA/TO,Transient,2023-06-29 00:00:00,111.25,60.0,10
Resort Hotel,E,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-06-29 00:00:00,105.30799999999999,60.0,5
Resort Hotel,E,Offline TA/TO,No Deposit,Undefined,TA/TO,Transient,2023-06-29 00:00:00,157.7,60.0,1
City Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient.Party,2023-06-30 00:00:00,119.49000000000001,150.0,8
City Hotel,A,Online TA,No Deposit,SC,TA/TO,Transient,2023-06-30 00:00:00,109.88470588235293,150.0,34
City Hotel,A,Online TA,No Deposit,SC,TA/TO,Transient.Party,2023-06-30 00:00:00,115.5942857142857,150.0,7
City Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-06-30 00:00:00,83.06333333333333,150.0,12
City Hotel,A,Groups,No Deposit,BB,TA/TO,Transient.Party,2023-06-30 00:00:00,110.49133333333334,150.0,15
City Hotel,A,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2023-06-30 00:00:00,112.1,150.0,1
City Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient,2023-06-30 00:00:00,117.2825,150.0,40
City Hotel,A,Direct,No Deposit,BB,Direct,Transient,2023-06-30 00:00:00,104.8309090909091,150.0,22
City Hotel,A,Offline TA/TO,No Deposit,SC,TA/TO,Transient,2023-06-30 00:00:00,120.0,150.0,1
City Hotel,A,Online TA,No Deposit,BB,GDS,Transient,2023-06-30 00:00:00,180.0,150.0,1
City Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2023-06-30 00:00:00,145.475,150.0,2
City Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient.Party,2023-06-30 00:00:00,195.3,150.0,1
City Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient.Party,2023-06-30 00:00:00,178.2,80.0,1
City Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2023-06-30 00:00:00,157.03,80.0,4
City Hotel,D,Direct,No Deposit,BB,Direct,Transient,2023-06-30 00:00:00,126.8275,80.0,4
City Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient.Party,2023-06-30 00:00:00,133.65,80.0,4
City Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient,2023-06-30 00:00:00,148.23444444444445,80.0,36
City Hotel,E,Online TA,No Deposit,BB,TA/TO,Transient,2023-06-30 00:00:00,152.92,30.0,3
City Hotel,E,Direct,No Deposit,BB,Direct,Transient,2023-06-30 00:00:00,163.29000000000002,30.0,2
City Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient,2023-06-30 00:00:00,184.725,30.0,2
Resort Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-06-30 00:00:00,109.8,150.0,6
Resort Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient,2023-06-30 00:00:00,113.5316,150.0,25
Resort Hotel,A,Online TA,No Deposit,BB,Direct,Transient,2023-06-30 00:00:00,134.0,150.0,1
Resort Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Contract,2023-06-30 00:00:00,72.19222222222223,150.0,9
Resort Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2023-06-30 00:00:00,106.9,150.0,2
Resort Hotel,A,Offline TA/TO,No Deposit,HB,TA/TO,Contract,2023-06-30 00:00:00,101.0,150.0,5
Resort Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient.Party,2023-06-30 00:00:00,95.9,150.0,4
Resort Hotel,A,Direct,No Deposit,BB,Direct,Transient,2023-06-30 00:00:00,133.89,150.0,3
Resort Hotel,A,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2023-06-30 00:00:00,130.788,150.0,5
Resort Hotel,A,Offline TA/TO,No Deposit,FB,TA/TO,Transient,2023-06-30 00:00:00,119.7,150.0,1
Resort Hotel,A,Corporate,No Deposit,BB,TA/TO,Transient.Party,2023-06-30 00:00:00,122.59222222222222,150.0,9
Resort Hotel,A,Offline TA/TO,No Deposit,Undefined,TA/TO,Contract,2023-06-30 00:00:00,123.325,150.0,2
Resort Hotel,A,Direct,No Deposit,HB,Direct,Transient,2023-06-30 00:00:00,139.776,150.0,5
Resort Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient.Party,2023-06-30 00:00:00,112.22,150.0,2
Resort Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2023-06-30 00:00:00,102.55,75.0,1
Resort Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient.Party,2023-06-30 00:00:00,159.0,75.0,2
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Contract,2023-06-30 00:00:00,93.68833333333333,75.0,12
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-06-30 00:00:00,97.53285714285714,75.0,7
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Contract,2023-06-30 00:00:00,127.27,75.0,3
Resort Hotel,D,Direct,No Deposit,BB,TA/TO,Transient,2023-06-30 00:00:00,92.0,75.0,1
Resort Hotel,D,Direct,No Deposit,BB,Direct,Transient,2023-06-30 00:00:00,126.86,75.0,3
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Group,2023-06-30 00:00:00,104.15,75.0,2
Resort Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient,2023-06-30 00:00:00,117.66875,75.0,8
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2023-06-30 00:00:00,129.06,75.0,4
Resort Hotel,D,Direct,No Deposit,Undefined,Direct,Transient,2023-06-30 00:00:00,161.0,75.0,1
Resort Hotel,E,Online TA,No Deposit,BB,TA/TO,Transient,2023-06-30 00:00:00,125.675,60.0,12
Resort Hotel,E,Direct,No Deposit,BB,Direct,Transient,2023-06-30 00:00:00,143.0,60.0,3
Resort Hotel,E,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2023-06-30 00:00:00,145.86666666666667,60.0,3
Resort Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient.Party,2023-06-30 00:00:00,159.18,60.0,2
Resort Hotel,E,Direct,No Deposit,Undefined,TA/TO,Group,2023-06-30 00:00:00,151.56,60.0,1
Resort Hotel,E,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-06-30 00:00:00,105.30799999999999,60.0,5
Resort Hotel,E,Offline TA/TO,No Deposit,Undefined,TA/TO,Transient,2023-06-30 00:00:00,157.7,60.0,1
Resort Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient,2023-06-30 00:00:00,128.0,60.0,1
Resort Hotel,E,Online TA,No Deposit,FB,TA/TO,Transient,2023-06-30 00:00:00,189.33,60.0,1
City Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-07-01 00:00:00,80.74307692307691,150.0,13
City Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient.Party,2023-07-01 00:00:00,120.32000000000001,150.0,6
City Hotel,A,Direct,No Deposit,BB,Direct,Transient,2023-07-01 00:00:00,101.8255,150.0,20
City Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient,2023-07-01 00:00:00,118.96046511627907,150.0,43
City Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2023-07-01 00:00:00,145.475,150.0,2
City Hotel,A,Online TA,No Deposit,SC,TA/TO,Transient.Party,2023-07-01 00:00:00,91.58,150.0,2
City Hotel,A,Online TA,No Deposit,SC,TA/TO,Transient,2023-07-01 00:00:00,107.04102564102566,150.0,39
City Hotel,A,Groups,No Deposit,BB,TA/TO,Transient.Party,2023-07-01 00:00:00,111.08250000000001,150.0,20
City Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient.Party,2023-07-01 00:00:00,122.7,80.0,3
City Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient,2023-07-01 00:00:00,148.4567441860465,80.0,43
City Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2023-07-01 00:00:00,148.45999999999998,80.0,2
City Hotel,D,Direct,No Deposit,BB,Direct,Transient,2023-07-01 00:00:00,126.8275,80.0,4
City Hotel,E,Online TA,No Deposit,BB,TA/TO,Transient,2023-07-01 00:00:00,163.31,30.0,6
City Hotel,E,Direct,No Deposit,BB,Direct,Transient,2023-07-01 00:00:00,151.58,30.0,1
City Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient,2023-07-01 00:00:00,182.25,30.0,1
Resort Hotel,A,Offline TA/TO,No Deposit,Undefined,TA/TO,Contract,2023-07-01 00:00:00,123.325,150.0,2
Resort Hotel,A,Offline TA/TO,No Deposit,FB,TA/TO,Transient,2023-07-01 00:00:00,119.7,150.0,1
Resort Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient.Party,2023-07-01 00:00:00,112.22,150.0,2
Resort Hotel,A,Online TA,No Deposit,BB,Direct,Transient,2023-07-01 00:00:00,134.0,150.0,1
Resort Hotel,A,Direct,No Deposit,BB,Direct,Transient,2023-07-01 00:00:00,138.945,150.0,6
Resort Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Contract,2023-07-01 00:00:00,72.19222222222223,150.0,9
Resort Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient,2023-07-01 00:00:00,123.87064516129031,150.0,31
Resort Hotel,A,Direct,No Deposit,HB,Direct,Transient,2023-07-01 00:00:00,135.606,150.0,5
Resort Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2023-07-01 00:00:00,119.12,150.0,5
Resort Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-07-01 00:00:00,88.2,150.0,2
Resort Hotel,A,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2023-07-01 00:00:00,130.788,150.0,5
Resort Hotel,A,Offline TA/TO,No Deposit,HB,TA/TO,Contract,2023-07-01 00:00:00,101.0,150.0,5
Resort Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient.Party,2023-07-01 00:00:00,79.0,150.0,5
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Contract,2023-07-01 00:00:00,133.3275,75.0,4
Resort Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient,2023-07-01 00:00:00,130.39625,75.0,8
Resort Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2023-07-01 00:00:00,144.025,75.0,2
Resort Hotel,D,Direct,No Deposit,Undefined,Direct,Transient,2023-07-01 00:00:00,161.0,75.0,1
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2023-07-01 00:00:00,128.76,75.0,4
Resort Hotel,D,Direct,No Deposit,BB,TA/TO,Transient,2023-07-01 00:00:00,92.0,75.0,1
Resort Hotel,D,Direct,No Deposit,HB,Direct,Transient,2023-07-01 00:00:00,124.70333333333333,75.0,3
Resort Hotel,D,Direct,No Deposit,BB,Direct,Transient,2023-07-01 00:00:00,139.21599999999998,75.0,5
Resort Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient.Party,2023-07-01 00:00:00,159.0,75.0,2
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Contract,2023-07-01 00:00:00,94.49636363636364,75.0,11
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Group,2023-07-01 00:00:00,104.15,75.0,2
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-07-01 00:00:00,96.55,75.0,4
Resort Hotel,E,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-07-01 00:00:00,105.71000000000001,60.0,4
Resort Hotel,E,Online TA,No Deposit,BB,TA/TO,Transient.Party,2023-07-01 00:00:00,128.26,60.0,2
Resort Hotel,E,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2023-07-01 00:00:00,148.9,60.0,3
Resort Hotel,E,Offline TA/TO,No Deposit,Undefined,TA/TO,Transient,2023-07-01 00:00:00,168.35,60.0,2
Resort Hotel,E,Online TA,No Deposit,FB,TA/TO,Transient,2023-07-01 00:00:00,189.33,60.0,1
Resort Hotel,E,Direct,No Deposit,HB,Direct,Transient,2023-07-01 00:00:00,115.0,60.0,1
Resort Hotel,E,Direct,No Deposit,BB,Direct,Transient,2023-07-01 00:00:00,131.0,60.0,2
Resort Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient,2023-07-01 00:00:00,128.0,60.0,1
Resort Hotel,E,Online TA,No Deposit,BB,TA/TO,Transient,2023-07-01 00:00:00,127.36363636363636,60.0,11
Resort Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient.Party,2023-07-01 00:00:00,159.18,60.0,2
City Hotel,A,Offline TA/TO,No Deposit,SC,TA/TO,Transient,2023-07-02 00:00:00,79.0,150.0,1
City Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient,2023-07-02 00:00:00,118.01341463414634,150.0,41
City Hotel,A,Online TA,No Deposit,SC,TA/TO,Transient,2023-07-02 00:00:00,104.55027777777778,150.0,36
City Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-07-02 00:00:00,81.4276923076923,150.0,13
City Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient.Party,2023-07-02 00:00:00,120.32000000000001,150.0,6
City Hotel,A,Online TA,No Deposit,SC,TA/TO,Transient.Party,2023-07-02 00:00:00,91.58,150.0,2
City Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2023-07-02 00:00:00,132.425,150.0,2
City Hotel,A,Direct,No Deposit,BB,Direct,Transient,2023-07-02 00:00:00,96.73857142857142,150.0,7
City Hotel,A,Direct,No Deposit,SC,Direct,Transient,2023-07-02 00:00:00,126.0,150.0,4
City Hotel,A,Groups,No Deposit,BB,TA/TO,Transient.Party,2023-07-02 00:00:00,111.08250000000001,150.0,20
City Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2023-07-02 00:00:00,176.44400000000002,80.0,5
City Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient,2023-07-02 00:00:00,152.19333333333333,80.0,39
City Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-07-02 00:00:00,114.0,80.0,2
City Hotel,D,Direct,No Deposit,BB,Direct,Transient,2023-07-02 00:00:00,129.842,80.0,5
City Hotel,E,Direct,No Deposit,BB,Direct,Transient,2023-07-02 00:00:00,142.84,30.0,2
City Hotel,E,Online TA,No Deposit,BB,TA/TO,Transient,2023-07-02 00:00:00,156.72,30.0,3
City Hotel,E,Direct,No Deposit,HB,Direct,Transient,2023-07-02 00:00:00,207.0,30.0,1
Resort Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Contract,2023-07-02 00:00:00,79.84400000000001,150.0,10
Resort Hotel,A,Online TA,No Deposit,BB,Direct,Transient,2023-07-02 00:00:00,134.0,150.0,1
Resort Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient,2023-07-02 00:00:00,116.72272727272728,150.0,22
Resort Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-07-02 00:00:00,81.975,150.0,4
Resort Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient.Party,2023-07-02 00:00:00,79.0,150.0,5
Resort Hotel,A,Offline TA/TO,No Deposit,Undefined,TA/TO,Contract,2023-07-02 00:00:00,123.325,150.0,2
Resort Hotel,A,Direct,No Deposit,HB,Direct,Transient,2023-07-02 00:00:00,123.2575,150.0,4
Resort Hotel,A,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2023-07-02 00:00:00,127.49000000000001,150.0,6
Resort Hotel,A,Offline TA/TO,No Deposit,HB,TA/TO,Contract,2023-07-02 00:00:00,100.37142857142858,150.0,7
Resort Hotel,A,Corporate,No Deposit,BB,Corporate,Transient,2023-07-02 00:00:00,218.0,150.0,1
Resort Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2023-07-02 00:00:00,132.12125,150.0,8
Resort Hotel,A,Direct,No Deposit,BB,Direct,Transient,2023-07-02 00:00:00,136.85999999999999,150.0,5
Resort Hotel,A,Direct,No Deposit,BB,TA/TO,Transient,2023-07-02 00:00:00,127.0,150.0,1
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Contract,2023-07-02 00:00:00,133.3275,75.0,4
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-07-02 00:00:00,91.9,75.0,2
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2023-07-02 00:00:00,138.45333333333335,75.0,6
Resort Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2023-07-02 00:00:00,155.64749999999998,75.0,4
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Group,2023-07-02 00:00:00,104.15,75.0,2
Resort Hotel,D,Direct,No Deposit,BB,TA/TO,Transient,2023-07-02 00:00:00,92.0,75.0,1
Resort Hotel,D,Direct,No Deposit,BB,Direct,Transient,2023-07-02 00:00:00,139.216,75.0,5
Resort Hotel,D,Direct,No Deposit,HB,Direct,Transient,2023-07-02 00:00:00,124.70333333333333,75.0,3
Resort Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient,2023-07-02 00:00:00,130.3575,75.0,8
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Contract,2023-07-02 00:00:00,94.49636363636364,75.0,11
Resort Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient.Party,2023-07-02 00:00:00,159.0,75.0,2
Resort Hotel,E,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-07-02 00:00:00,103.2,60.0,4
Resort Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient.Party,2023-07-02 00:00:00,159.18,60.0,2
Resort Hotel,E,Direct,No Deposit,HB,Direct,Transient,2023-07-02 00:00:00,115.0,60.0,1
Resort Hotel,E,Direct,No Deposit,BB,Direct,Transient,2023-07-02 00:00:00,128.6875,60.0,4
Resort Hotel,E,Offline TA/TO,No Deposit,Undefined,TA/TO,Transient,2023-07-02 00:00:00,168.35,60.0,2
Resort Hotel,E,Online TA,No Deposit,BB,TA/TO,Transient.Party,2023-07-02 00:00:00,128.26,60.0,2
Resort Hotel,E,Online TA,No Deposit,BB,TA/TO,Transient,2023-07-02 00:00:00,113.96857142857142,60.0,7
Resort Hotel,E,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2023-07-02 00:00:00,144.1,60.0,4
City Hotel,A,Direct,No Deposit,BB,Direct,Transient,2023-07-03 00:00:00,100.36090909090909,150.0,11
City Hotel,A,Online TA,No Deposit,SC,TA/TO,Transient.Party,2023-07-03 00:00:00,91.58,150.0,2
City Hotel,A,Direct,No Deposit,BB,Direct,Transient.Party,2023-07-03 00:00:00,93.6,150.0,2
City Hotel,A,Direct,No Deposit,SC,Direct,Transient,2023-07-03 00:00:00,98.0,150.0,1
City Hotel,A,Offline TA/TO,No Deposit,SC,TA/TO,Transient,2023-07-03 00:00:00,79.0,150.0,1
City Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2023-07-03 00:00:00,143.1,150.0,1
City Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient,2023-07-03 00:00:00,123.68695652173913,150.0,46
City Hotel,A,Groups,No Deposit,BB,TA/TO,Transient.Party,2023-07-03 00:00:00,111.08250000000001,150.0,20
City Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-07-03 00:00:00,83.03833333333333,150.0,12
City Hotel,A,Corporate,No Deposit,BB,Corporate,Transient,2023-07-03 00:00:00,73.11500000000001,150.0,2
City Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient.Party,2023-07-03 00:00:00,111.06,150.0,2
City Hotel,A,Online TA,No Deposit,SC,TA/TO,Transient,2023-07-03 00:00:00,101.3048275862069,150.0,29
City Hotel,D,Direct,No Deposit,BB,Direct,Transient,2023-07-03 00:00:00,126.628,80.0,5
City Hotel,D,Corporate,No Deposit,BB,Corporate,Transient,2023-07-03 00:00:00,114.33,80.0,1
City Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient,2023-07-03 00:00:00,152.62487179487178,80.0,39
City Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-07-03 00:00:00,114.0,80.0,2
City Hotel,D,Online TA,No Deposit,HB,TA/TO,Group,2023-07-03 00:00:00,169.2,80.0,1
City Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient.Party,2023-07-03 00:00:00,152.1,80.0,2
City Hotel,D,Aviation,No Deposit,BB,Corporate,Transient,2023-07-03 00:00:00,95.0,80.0,1
City Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2023-07-03 00:00:00,169.26399999999998,80.0,5
City Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient,2023-07-03 00:00:00,178.65,30.0,4
City Hotel,E,Direct,No Deposit,HB,Direct,Transient,2023-07-03 00:00:00,207.0,30.0,1
City Hotel,E,Direct,No Deposit,BB,Direct,Transient,2023-07-03 00:00:00,142.84,30.0,2
City Hotel,E,Online TA,No Deposit,BB,TA/TO,Transient,2023-07-03 00:00:00,145.07999999999998,30.0,2
Resort Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2023-07-03 00:00:00,137.98142857142858,150.0,7
Resort Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient.Party,2023-07-03 00:00:00,79.0,150.0,5
Resort Hotel,A,Offline TA/TO,No Deposit,HB,TA/TO,Contract,2023-07-03 00:00:00,107.78571428571429,150.0,7
Resort Hotel,A,Corporate,No Deposit,BB,Corporate,Transient,2023-07-03 00:00:00,142.0,150.0,1
Resort Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient,2023-07-03 00:00:00,111.85157894736841,150.0,19
Resort Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-07-03 00:00:00,91.38,150.0,5
Resort Hotel,A,Offline TA/TO,No Deposit,Undefined,TA/TO,Contract,2023-07-03 00:00:00,123.325,150.0,2
Resort Hotel,A,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2023-07-03 00:00:00,130.83666666666667,150.0,6
Resort Hotel,A,Direct,No Deposit,HB,Direct,Transient,2023-07-03 00:00:00,123.2575,150.0,4
Resort Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Contract,2023-07-03 00:00:00,84.76555555555555,150.0,9
Resort Hotel,A,Online TA,No Deposit,BB,Direct,Transient,2023-07-03 00:00:00,134.0,150.0,1
Resort Hotel,A,Direct,No Deposit,BB,TA/TO,Transient,2023-07-03 00:00:00,92.0,150.0,1
Resort Hotel,A,Direct,No Deposit,BB,Direct,Transient,2023-07-03 00:00:00,136.71333333333334,150.0,6
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Contract,2023-07-03 00:00:00,133.3275,75.0,4
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-07-03 00:00:00,84.8,75.0,1
Resort Hotel,D,Direct,No Deposit,BB,TA/TO,Transient,2023-07-03 00:00:00,92.0,75.0,1
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Group,2023-07-03 00:00:00,104.15,75.0,2
Resort Hotel,D,Direct,No Deposit,BB,Direct,Transient,2023-07-03 00:00:00,141.32666666666668,75.0,6
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2023-07-03 00:00:00,138.45333333333335,75.0,6
Resort Hotel,D,Direct,No Deposit,HB,Direct,Transient,2023-07-03 00:00:00,124.70333333333333,75.0,3
Resort Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient,2023-07-03 00:00:00,135.50375,75.0,8
Resort Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2023-07-03 00:00:00,155.64749999999998,75.0,4
Resort Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient.Party,2023-07-03 00:00:00,159.0,75.0,2
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Contract,2023-07-03 00:00:00,99.336,75.0,10
Resort Hotel,E,Online TA,No Deposit,BB,TA/TO,Transient,2023-07-03 00:00:00,126.178,60.0,10
Resort Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient.Party,2023-07-03 00:00:00,159.18,60.0,2
Resort Hotel,E,Direct,No Deposit,BB,Direct,Transient,2023-07-03 00:00:00,128.6875,60.0,4
Resort Hotel,E,Offline TA/TO,No Deposit,Undefined,TA/TO,Transient,2023-07-03 00:00:00,179.0,60.0,1
Resort Hotel,E,Direct,No Deposit,HB,Direct,Transient,2023-07-03 00:00:00,115.0,60.0,1
Resort Hotel,E,Direct,No Deposit,BB,Direct,Transient.Party,2023-07-03 00:00:00,124.5,60.0,2
Resort Hotel,E,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2023-07-03 00:00:00,103.03333333333335,60.0,3
Resort Hotel,E,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2023-07-03 00:00:00,138.21666666666667,60.0,3
